QuestionID,Chapter,Topic,Question,OptionA,OptionB,OptionC,OptionD,OptionE,CorrectAnswer,Explanation
IMS-0363,BIOCHEMISTRY,,"A patient suffers an MI, what is the immediate metabolic shift that occurs in cardiac muscle cells during the time of ischemia?",Anaerobic glycolysis,,,,,A,
IMS-0364,BIOCHEMISTRY,,Huntington disease involves defective degradation of which cellular component?,Proteasome,,,,,A,
IMS-0365,BIOCHEMISTRY,,"What specific vitamin deficiency causes the syndrome known as pellagra, which is classically described as 3 Ds: Dementia, Diarrhea, Dermatitis?",Niacin (B3),,,,,A,
IMS-0366,BIOCHEMISTRY,,A patient has high LDL cholesterol. Which dietary component will help improve LDL levels?,Monounsaturated fats,,,,,A,
IMS-0367,BIOCHEMISTRY,,Child had small bowel resection. Three months later presents with angular glossitis and cheilosis. Deficiency of:,Vitamin B2 (Riboflavin),,,,,A,
IMS-0368,BIOCHEMISTRY,,A patient develops anemia months after total gastrectomy.,Vitamin B12 deficiency,,,,,A,
IMS-0369,BIOCHEMISTRY,,"A child presents with history of a darkening color in the nappy, and hormonal profile suggests a deficiency of enzyme homogentisate oxidase. The child is suffering from which metabolic syndrome?",Alkaptonuria,,,,,A,
IMS-0370,BIOCHEMISTRY,,Ragged red fiber appearance in MELAS syndrome. Which organelle is primarily involved?,Mitochondria,,,,,A,
IMS-0371,BIOCHEMISTRY,,A researcher is studying catecholamine synthesis in adrenal medulla chromaffin cells. Which amino acid serves as the primary precursor?,Tyrosine,,,,,A,
IMS-0372,BIOCHEMISTRY,,"In Zellweger syndrome, the defect is in which organelle?",Peroxisome,,,,,A,
IMS-0373,BIOCHEMISTRY,,"An infant presents with recurrent episodes of hypoglycemia, hepatomegaly, and lactic acidosis. On examination, the liver is enlarged, and the child has doll like facies. Which of the following is the most likely diagnosis?",Von Gierke disease,,,,,A,
IMS-0374,BIOCHEMISTRY,,Which key metabolic adaptation occurs during the late stages of starvation to conserve protein and provide fuel for the brain?,Ketone body formation,,,,,A,
IMS-0375,BIOCHEMISTRY,,"A boy presents with self mutilation, dystonia, and hyperuricemia. Which enzyme deficiency is responsible?",Hypoxanthine guanine phosphoribosyltransferase (HGPRT),,,,,A,
IMS-0376,BIOCHEMISTRY,,A patient with muscular dystrophy is being evaluated for serum proteins. Which molecule is typically normal?,Albumin,,,,,A,
IMS-0377,BIOCHEMISTRY,,Which organelle is involved in steroid synthesis?,Smooth Endoplasmic Reticulum (SER),,,,,A,
IMS-0378,BIOCHEMISTRY,,A child presents with hepatosplenomegaly and anemia. Bone marrow shows crumpled tissue-paper macrophages. Which enzyme is deficient?,Glucocerebrosidase,,,,,A,
IMS-0379,BIOCHEMISTRY,,"A footballer had a knee laceration, wound closed with sutures. Two weeks later, wound healing is delayed. Which factor is likely responsible?",Vitamin C deficiency,,,,,A,
IMS-0380,BIOCHEMISTRY,,A significant decrease in the intake of fatty meals will result in the greatest and most immediate decrease in the circulating levels of which lipoprotein?,Chylomicrons,,,,,A,
IMS-0381,BIOCHEMISTRY,,A child develops abdominal bloating and cramps after drinking milk. The major metabolite accumulated in the colon is:,Lactic acid (from bacterial fermentation),,,,,A,
IMS-0382,BIOCHEMISTRY,,"A patient with dementia, dermatitis, and diarrhea has these symptoms due to a deficiency of:",Niacin (Vitamin B3),,,,,A,
IMS-0383,BIOCHEMISTRY,,"A boy brought to a pediatrician by parents with developmental delay, low head circumference and feeding difficulties and a distinctive mousy odor. What is the likely diagnosis?",Phenylketonuria (PKU),,,,,A,
IMS-0384,BIOCHEMISTRY,,A patient shows increased hepatic glycogen with a normal liver structure and no rise in serum glucose after fructose ingestion. Which enzyme deficiency is responsible for this condition?,Glucose-6-Phosphatase,,,,,A,
IMS-0385,BIOCHEMISTRY,,"Among common dietary carbohydrates, which one humans have the greatest difficulty digesting?",Cellulose (Fiber),,,,,A,
IMS-0386,BIOCHEMISTRY,,Which enzyme's increased activity leads to elevated lactate production in cells during anaerobic metabolism?,Lactate dehydrogenase,,,,,A,
IMS-0387,BIOCHEMISTRY,,Which enzyme deficiency causes McArdle disease?,Muscle phosphorylase (Glycogen phosphorylase),,,,,A,
IMS-0388,BIOCHEMISTRY,,Where does the enzyme glucokinase primarily function in the body?,Hepatocytes and Pancreatic Beta cells,,,,,A,
IMS-0389,BIOCHEMISTRY,,A 56-year-old man has his lipid profile checked after eating a burger and fries. His plasma appears milky white after centrifugation. What causes this appearance?,Chylomicrons,,,,,A,
IMS-0390,BIOCHEMISTRY,,What is the primary final product of purine metabolism in the human body?,Uric acid,,,,,A,
IMS-0391,BIOCHEMISTRY,,"A child with extremely photosensitive skin lesions, severe scarring, and red-brown teeth has increased urinary excretion of uroporphyrin I. Which enzyme activity is decreased in this condition?",Uroporphyrinogen III Synthase (Congenital erythropoietic porphyria),,,,,A,
IMS-0392,BIOCHEMISTRY,,Which enzyme deficiency causes von Gierke’s disease (Type I Glycogen Storage Disease)?,Glucose-6-phosphatase,,,,,A,
IMS-0393,BIOCHEMISTRY,,Which molecule activates cAMP production in cellular signaling pathways?,G-protein coupled receptor activating Adenylyl Cyclase,,,,,A,
IMS-0394,BIOCHEMISTRY,,Which vitamin acts as the most effective lipid-soluble antioxidant in the body?,Vitamin E,,,,,A,
IMS-0395,BIOCHEMISTRY,,What are the basic components that make up the structure of a DNA nucleotide?,Nitrogenous base + Deoxyribose Sugar + Phosphate group,,,,,A,
IMS-0396,BIOCHEMISTRY,,"A patient with cardiac, facial, and corneal defects, along with hypotonia and failure to thrive, is diagnosed with Zellweger syndrome. This is characterized by the accumulation of very long-chain fatty acids due to a defect in which organelle?",Peroxisomes,,,,,A,
IMS-0397,BIOCHEMISTRY,,"Cheilosis, stomatitis, and corneal vascularization are classically due to a deficiency of which of the following vitamins?",Riboflavin (Vitamin B2),,,,,A,
IMS-0398,BIOCHEMISTRY,,"Which vitamin deficiency causes the 3 D's: dermatitis, diarrhea, and dementia?",Niacin (Vitamin B3),,,,,A,
IMS-0399,BIOCHEMISTRY,,Which vitamin is an essential cofactor involved in the transamination of alanine and aspartate (ALT/AST)?,Vitamin B6 (Pyridoxine),,,,,A,
IMS-0400,BIOCHEMISTRY,,"Which vitamin acts as a coenzyme (TPP) essential for carbohydrate metabolism (e.g., Pyruvate dehydrogenase)?",Thiamine (Vitamin B1),,,,,A,
IMS-0401,BIOCHEMISTRY,,What metabolic activity is markedly increased in thyrotoxicosis (excess thyroxine)?,Gluconeogenesis and Glycogenolysis in the liver,,,,,A,
IMS-0402,BIOCHEMISTRY,,The most powerful and abundant intracellular antioxidant is:,Glutathione,,,,,A,
IMS-0403,BIOCHEMISTRY,,Vitamin A in the retina is a key component of the light-absorbing molecule rhodopsin in the form of:,11-cis-retinal,,,,,A,
IMS-0404,BIOCHEMISTRY,,"Excess glucagon binds to its GPCR, resulting in the intracellular activation of:",Adenylate cyclase (increasing cAMP),,,,,A,
IMS-0405,BIOCHEMISTRY,,Which of the following acts as a one-carbon carrier in the synthesis of purines and thymidylate?,Tetrahydrofolate (Folate),,,,,A,
IMS-0406,BIOCHEMISTRY,,Which statement about Vitamin D synthesis is true?,It undergoes 25-hydroxylation in the liver and 1-alpha-hydroxylation in the kidneys to become active,,,,,A,
IMS-0407,BIOCHEMISTRY,,What biochemical changes occur in cardiomyocytes during hypoxia following myocardial ischemia?,"Shift to anaerobic glycolysis, lactic acid accumulation, and intracellular pH drop",,,,,A,
IMS-0408,BIOCHEMISTRY,,"In a patient with consistently high glucose levels and low insulin effect, the primary alternative lipid metabolism pathway activated is:",Ketogenesis,,,,,A,
IMS-0409,BIOCHEMISTRY,,Fatty acids and glycerol combine to form neutral fats (triglycerides) within which cellular organelle?,Smooth Endoplasmic Reticulum (SER),,,,,A,
IMS-0410,BIOCHEMISTRY,,A child presents with megaloblastic anemia. Urine analysis shows massive amounts of orotic acid. This condition involves a defect in the synthesis of which of the following?,Pyrimidines (Orotic aciduria),,,,,A,
IMS-0411,BIOCHEMISTRY,,"Peripheral neuritis, heart failure, and Wernicke-Korsakoff syndrome in chronic alcoholics are caused by a severe deficiency of which vitamin?",Thiamine (Vitamin B1),,,,,A,
IMS-0412,BIOCHEMISTRY,,A 2-year-old is diagnosed with Von Gierke disease after presenting with fasting hypoglycemia and hepatomegaly. What dietary advice should the doctor give to prevent hypoglycemic episodes?,"Frequent intake of complex carbohydrates (e.g., uncooked cornstarch)",,,,,A,
IMS-0413,BIOCHEMISTRY,,A child presents with a dark-colored nappy (dark urine upon standing). Lab tests reveal homogentisate oxidase deficiency. What is the diagnosis?,Alkaptonuria,,,,,A,
IMS-0414,BIOCHEMISTRY,,Elevated serum levels of homocysteine (homocysteinemia) can be caused by a deficiency of Folate or which other vitamin?,Vitamin B12 (Cobalamin),,,,,A,
IMS-0415,BIOCHEMISTRY,,A patient with basal ganglia lesions develops golden-brown rings in the peripheral cornea (Kayser-Fleischer rings). What is the diagnostic laboratory finding?,Decreased serum ceruloplasmin (Wilson's disease),,,,,A,
IMS-0416,BIOCHEMISTRY,,"During a ""fight or flight"" response, high concentrations of epinephrine rapidly raise blood sugar via which specific metabolic pathways?",Stimulating hepatic glycogenolysis and gluconeogenesis,,,,,A,
IMS-0417,BIOCHEMISTRY,,A patient with zero fruit and vegetable intake experiences poor wound healing and bleeding gums. The delayed repair is fundamentally due to the failure of which biochemical step?,Hydroxylation of proline and lysine in collagen synthesis (Vitamin C deficiency),,,,,A,
IMS-0418,BIOLOGY,,During which phase of mitosis are chromosomes most condensed and therefore most clearly visible by light microscopy?,Metaphase,,,,,A,
IMS-0419,CARDIOLOGY,,Sharp chest pain relieved by leaning forward and worsened supine indicates:,Acute pericarditis,,,,,A,
IMS-0420,CARDIOLOGY,,Acute limb pain with bluish discoloration indicates:,Arterial thromboembolism,,,,,A,
IMS-0421,CARDIOLOGY,,A patient with an irregularly irregular pulse and absent P waves on ECG with irregular QRS complexes has:,Atrial fibrillation,,,,,A,
IMS-0422,CARDIOLOGY,,The cardiac associations in Turner syndrome include:,Bicuspid aortic valve + coarctation + MVP,,,,,A,
IMS-0423,CARDIOLOGY,,The ECG finding most indicative of previous myocardial injury is:,Pathological Q waves,,,,,A,
IMS-0424,CARDIOLOGY,,Rib notching on chest X-ray is seen in:,Postductal coarctation of aorta,,,,,A,
IMS-0425,CARDIOLOGY,,A patient with intercostal pulsations and inferior rib notching has:,Postductal coarctation of aorta,,,,,A,
IMS-0426,CARDIOLOGY,,The most specific early test for acute MI within 3 hours is:,Troponin I,,,,,A,
IMS-0427,CARDIOLOGY,,The T wave on ECG represents:,Ventricular repolarization,,,,,A,
IMS-0428,CARDIOLOGY,,Which coronary artery is most commonly occluded by thrombosis in myocardial infarction?,Left Anterior Descending (LAD) artery,,,,,A,
IMS-0429,CARDIOLOGY,,A patient with an acute myocardial infarction develops hypotension and clinical signs of right ventricular failure. Which coronary artery is most likely occluded?,Right coronary artery (RCA),,,,,A,
IMS-0430,CARDIOLOGY,,A 62-year-old patient with congestive heart failure presents with dyspnea and orthopnea. Which of the following best explains the mechanism of pulmonary edema in CHF?,Increased hydrostatic pressure,,,,,A,
IMS-0431,CARDIOLOGY,,Rib notching on a chest radiograph is classically seen in which condition?,Post ductal coarctation of Aorta,,,,,A,
IMS-0432,CARDIOLOGY,,Which ECG finding is most likely three years after a myocardial infarction?,Pathological Q waves,,,,,A,
IMS-0433,CARDIOLOGY,,"On echocardiography of a patient, a cardiologist observed large friable vegetations. This is associated with:",Infective endocarditis,,,,,A,
IMS-0434,CARDIOLOGY,,A patient present with severe hypokalemia. Which characteristic ECG change is most likely to be seen?,Inverted T wave,,,,,A,
IMS-0435,CARDIOLOGY,,An ECG shows a progressive prolongation of the PR interval in successive beats followed by a non-conducted P wave. Which part of the cardiac conduction system is most likely affected?,Atrioventricular node,,,,,A,
IMS-0436,CARDIOLOGY,,An LCX block affects which area:,Left atrium and left ventricle,,,,,A,
IMS-0437,CARDIOLOGY,,"Which hemodynamic change is the most pathognomonic finding, or classic physiological consequence, of severe Aortic Stenosis?",Decreased Pulse Pressure,,,,,A,
IMS-0438,CARDIOLOGY,,Which hemodynamic finding characteristically differentiates septic shock from hypovolemic and cardiogenic shock?,High cardiac output,,,,,A,
IMS-0439,CARDIOLOGY,,The most important obstructive lesion in Tetralogy of Fallot arises from:,Infundibular (subpulmonic) stenosis,,,,,A,
IMS-0440,CARDIOLOGY,,"A man with a history of myocardial infarction presents with acute shortness of breath, hypotension, cold clammy skin, and oliguria. On examination, there are raised JVP, bilateral basal crepitations, and S3 gallop. ECG shows ST-segment elevation in anterior leads. What is the most likely cause of his cardiogenic shock?",Left ventricular pump failure due to extensive MI,,,,,A,
IMS-0441,CARDIOLOGY,,In which of the following types of shock the overall Cardiac Output remains unchanged or increased?,Distributive Shock,,,,,A,
IMS-0442,CARDIOLOGY,,Most common primary cardiac tumor is:,Myxoma,,,,,A,
IMS-0443,CARDIOLOGY,,Which of the following is seen in aortic stenosis?,Decreased pulse pressure,,,,,A,
IMS-0444,CARDIOLOGY,,"Post blood transfusion ECG shows tall, peaked T waves. Cause?",Hyperkalemia,,,,,A,
IMS-0445,CARDIOLOGY,,"A patient reports episodes of pallor, dizziness, shortness of breath, and syncope that are typically triggered by prolonged standing or sudden positional changes. What is the most likely cause of the syncope?",Vasovagal Syncope,,,,,A,
IMS-0446,CARDIOLOGY,,"A female with chronic mitral regurgitation is evaluated. Echo shows EF < 60%, LVESD > 40 mm, and symptomatic dyspnea. What is the best indication for mitral valve surgery?",Symptoms plus LV dysfunction,,,,,A,
IMS-0447,CARDIOLOGY,,A patient with an acute myocardial infarction develops hypotension and signs of right ventricular failure. Which coronary artery is most likely involved?,Right coronary artery (RCA),,,,,A,
IMS-0448,CARDIOLOGY,,A patient presents with an Inferior wall MI on ECG. Which major coronary artery is typically involved in this type of infarction?,Right Coronary Artery (RCA),,,,,A,
IMS-0449,CARDIOLOGY,,"A patient presents with sudden-onset chest pain radiating to the back, associated with diaphoresis. Which laboratory test is most specific for confirming myocardial injury?",Troponin I,,,,,A,
IMS-0450,CARDIOLOGY,,A patient presents with syncope. ECG shows P waves not followed by QRS complexes. The most likely diagnosis is:,Complete (Third-degree) heart block,,,,,A,
IMS-0451,CARDIOLOGY,,A patient with mitral stenosis develops an irregularly irregular pulse. What conduction abnormality is present?,Atrial fibrillation,,,,,A,
IMS-0452,CARDIOLOGY,,A patient with sudden dyspnea and pleuritic chest pain is suspected of a PE. Which ECG finding is most commonly observed?,Sinus tachycardia,,,,,A,
IMS-0453,CARDIOLOGY,,"A patient presents with central chest pain and an ECG showing 1mm ST elevation in leads I, aVL. Identify the type of myocardial infarction based on these findings.",Lateral wall MI,,,,,A,
IMS-0454,CARDIOLOGY,,A 50-year-old man arrives with 4 hours of central chest pain and ECG changes. What is the most appropriate next step in management?,Troponin I,,,,,A,
IMS-0455,CARDIOLOGY,,"A 55-year-old man presents to the ER with shortness of breath, low blood pressure, and neck vein swelling. On examination, heart sounds are muffled. What is the most likely diagnosis?",Cardiac tamponade,,,,,A,
IMS-0456,CARDIOLOGY,,"A 55-year-old man arrives at the ER with shortness of breath, blood pressure of 80/40 mmHg, and neck vein distension. His heart sounds are muffled on examination; what other finding is likely present?",Pulsus paradoxus,,,,,A,
IMS-0457,CARDIOLOGY,,What hemodynamic changes are characteristic of hypertrophic obstructive cardiomyopathy (HOCM)?,Decreased stroke volume and decreased diastolic filling,,,,,A,
IMS-0458,CARDIOLOGY,,Which condition leads to an increase in ejection fraction? Identify the correct physiological factor that enhances the heart's pumping ability.,Increased End-Diastolic Volume (Frank-Starling law) or Increased Contractility,,,,,A,
IMS-0459,CARDIOLOGY,,"A patient has right ventricular hypertrophy, peripheral edema, and hepatic congestion. If the patient also has pulmonary edema, what is the primary underlying cause?",Left heart failure causing subsequent right heart failure,,,,,A,
IMS-0460,CARDIOLOGY,,Vitamin B1 (Thiamine) deficiency causes increased cardiac output (high-output heart failure) due to severe peripheral vasodilation. This condition is known as:,Wet Beriberi,,,,,A,
IMS-0461,CARDIOLOGY,,"A patient presents with retrosternal pain radiating to the epigastrium lasting for 3-4 hours, accompanied by diffuse ST-segment elevation on ECG but no change in cardiac enzymes. Diagnosis:",Acute Pericarditis,,,,,A,
IMS-0462,CARDIOLOGY,,A patient who had a myocardial infarction 6 months ago now presents with chest pain and shortness of breath. ECG shows bigeminy QRS complexes and inverted T waves. The cause is:,Premature ventricular contractions (PVCs),,,,,A,
IMS-0463,CARDIOLOGY,,What does the PR interval on an ECG indicate?,AV node conduction delay (Time from SA node through AV node to ventricles),,,,,A,
IMS-0464,CARDIOLOGY,,A small mass in the left atrium that mimics thromboembolism and intermittently obstructs the mitral valve affecting heart function is a:,Atrial Myxoma,,,,,A,
IMS-0465,CARDIOLOGY,,"A 50-year-old man with a history of diabetic retinopathy and myocardial infarction presents with chest pain due to coronary occlusion, which commonly occurs from:",Thrombosis (on a ruptured atherosclerotic plaque),,,,,A,
IMS-0466,CARDIOLOGY,,An ECG shows progressive prolongation of the PR interval in successive beats followed by a dropped QRS complex. The problem lies in which part of the conduction system?,AV node (Mobitz Type I Wenckebach),,,,,A,
IMS-0467,CARDIOLOGY,,A patient arrives at the ER with severe chest pain that started 4 hours ago. Which cardiac biomarker is most appropriate to investigate early ischemic changes?,CK-MB (or High-sensitivity Troponin),,,,,A,
IMS-0468,CARDIOLOGY,,"On an ECG tracing, which segment represents the period of ventricular diastole and rapid ventricular filling?",TP segment (Isoelectric baseline between T wave and next P wave),,,,,A,
IMS-0469,CARDIOLOGY,,"In a healthy adult, the apex beat of the heart is normally palpated at which anatomical location?","Left 5th intercostal space, at the midclavicular line",,,,,A,
IMS-0470,CARDIOLOGY,,"A patient presents with syncope and a ""tumor plop"" sound on auscultation. Imaging reveals a 5cm calcified, mobile, ball-like mass attached to the interatrial septum, intermittently obstructing the mitral valve. Diagnosis?",Left Atrial Myxoma,,,,,A,
IMS-0471,CELL BIOLOGY,,What is the structural composition of the cell membrane?,Bilayer of phospholipids with embedded proteins and cholesterol,,,,,A,
IMS-0472,CELL BIOLOGY,,Which type of cells exhibits the highest telomerase activity when examined microscopically?,Germ cells and Stem cells,,,,,A,
IMS-0473,CELL BIOLOGY,,Cells produce abnormal or misfolded proteins and fragments. These are targeted and degraded intracellularly by the:,Proteasome,,,,,A,
IMS-0474,CELL BIOLOGY,,"A Barr body, representing an inactivated X chromosome, is characteristically seen as a drumstick appendage in the nucleus of which cell type?",Neutrophils (in females),,,,,A,
IMS-0475,CLINICAL SKILLS,,Passing a CVP Line to a patient. Which steps will the nurse perform first?,Wash hands with Alcohol plus Chlorhexidine,,,,,A,
IMS-0476,CLINICAL SKILLS,,"A nurse watches a new intern passing an IV line. Which step, if stopped, can decrease infection?",Washing hands after gloves removal,,,,,A,
IMS-0477,CLINICAL SKILLS,,A postoperative patient in the ward develops purulent discharge from a knee surgery incision. What is the nurse's FIRST appropriate step?,Take wound swab/blood culture and perform sterile wound care,,,,,A,
IMS-0478,CLINICAL SKILLS,,Effective communication between patient and doctor involves which fundamental skill?,Active listening,,,,,A,
IMS-0479,COMMUNITY MEDICINE,,"In a primary health care center, a patient is referred to a higher-level hospital for specialized care.",Communication between two health facilities,,,,,A,
IMS-0480,DERMATOLOGY,,Blisters with fluid between dermis and epidermis contain:,Serous fluid,,,,,A,
IMS-0481,DERMATOLOGY,,"A male presents with a slow growing, crusting lesion on the lateral side of the nose that is prone to bleeding upon minimal touch. What is the most likely diagnosis?",BCC,,,,,A,
IMS-0482,DERMATOLOGY,,"A patient from Kashmir has a forearm lesion that is raised, reddish in color and has characteristically everted rolled margins. What is the diagnosis?",Squamous Cell Carcinoma (SCC),,,,,A,
IMS-0483,DERMATOLOGY,,"A patient presents with tiny, 2 mm red spots on the skin. Which of the following is correct regarding the lesion?",Petechiae,,,,,A,
IMS-0484,DERMATOLOGY,,A man presents with a crusted lesion on the right side of his nose that has not healed for six months. What is the most likely diagnosis?,Basal Cell Carcinoma (BCC),,,,,A,
IMS-0485,EMBRYOLOGY,,"At 24 weeks gestation, the fetal lung is in which developmental stage?",Canalicular stage,,,,,A,
IMS-0486,EMBRYOLOGY,,An infant with cyanosis improving in upright position and intestinal loops in the thorax has:,Congenital diaphragmatic hernia (incomplete pleuroperitoneal membrane),,,,,A,
IMS-0487,EMBRYOLOGY,,The liver embryologically derives from the:,Foregut endoderm,,,,,A,
IMS-0488,EMBRYOLOGY,,"A baby with simian crease, protruding tongue, and epicanthal folds has congenital heart disease derived from which embryonic structure?",Neural crest cells,,,,,A,
IMS-0489,EMBRYOLOGY,,Annular pancreas develops from abnormal rotation of the:,Ventral pancreatic bud,,,,,A,
IMS-0490,EMBRYOLOGY,,A boy with anterior neck swelling which moves along with the protrusion of the tongue is the derivative of:,Thyroglossal duct,,,,,A,
IMS-0491,EMBRYOLOGY,,A baby has drooling + regurgitation after feeds (suggesting esophageal atresia). In which week does this structure form?,4 weeks,,,,,A,
IMS-0492,EMBRYOLOGY,,A male presents with infertility. Imaging reveals normal development of Wolffian duct derivatives but absence of Mullerian duct structures. Which of the following normally develops from the Mullerian duct?,Uterine tubes,,,,,A,
IMS-0493,EMBRYOLOGY,,A patient has recurrent pus discharge from a sinus opening at the upper border of the sternocleidomastoid. This defect arises from abnormal development of which structure?,2nd/3rd branchial cleft,,,,,A,
IMS-0494,EMBRYOLOGY,,Keyhole defect in the pupil. Embryological defect?,Optic cup defect,,,,,A,
IMS-0495,EMBRYOLOGY,,"The follicular cells of thyroid gland which produce T3 and T4 develop embryologically from a median endodermal thickening in the floor of primitive pharynx, near which structure?",Base of tongue (Foramen cecum),,,,,A,
IMS-0496,EMBRYOLOGY,,Renal pelvis and calyces develop from:,Ureteric bud,,,,,A,
IMS-0497,EMBRYOLOGY,,The coronary sinus develops embryologically from which structure?,Left horn of sinus venosus,,,,,A,
IMS-0498,EMBRYOLOGY,,"A boy presents with absent secondary sexual characteristics, on U/S has a blind ended vagina and ovaries. Which of the following embryological structures is responsible for leading to such abnormality?",Paramesonephric (Mullerian) duct agenesis,,,,,A,
IMS-0499,EMBRYOLOGY,,From which of the following embryonic structures does the thyroid gland primarily develop?,Endoderm of the Primitive Pharynx,,,,,A,
IMS-0500,EMBRYOLOGY,,A patient with Hirschsprung disease (congenital megacolon) has a defect primarily related to the abnormal migration of which embryonic cell population?,Neural crest cells,,,,,A,
IMS-0501,EMBRYOLOGY,,Coronary sinus is developed from?,Left horn of sinus venosus,,,,,A,
IMS-0502,EMBRYOLOGY,,An 18-year-old female has a bicornuate uterus. Which abnormality is most likely responsible for this condition?,Failure of fusion of paramesonephric (Mullerian) ducts,,,,,A,
IMS-0503,EMBRYOLOGY,,Which eye structure develops from neuroectoderm during embryogenesis?,Ciliary epithelium / Retina / Optic nerve,,,,,A,
IMS-0504,EMBRYOLOGY,,Which embryological structure originates at the base of the tongue and subsequently migrates forward during development?,Thyroglossal duct/diverticulum,,,,,A,
IMS-0505,EMBRYOLOGY,,Identify the muscle derived from the third pharyngeal arch.,Stylopharyngeus muscle,,,,,A,
IMS-0506,EMBRYOLOGY,,Which embryologic pharyngeal arch gives rise to the pulmonary trunk and ductus arteriosus?,6th arch,,,,,A,
IMS-0507,EMBRYOLOGY,,From which embryonic layer do primordial germ cells originate before migrating to the gonads?,Epiblast,,,,,A,
IMS-0508,EMBRYOLOGY,,When does a primary oocyte resume its first meiotic division during the female reproductive cycle?,Just before ovulation (Triggered by the LH surge),,,,,A,
IMS-0509,EMBRYOLOGY,,When does myelination of peripheral nerves begin in the fetus?,Around the 14th week (4th month) of gestation,,,,,A,
IMS-0510,EMBRYOLOGY,,"The ""median umbilical ligament"" is a remnant of which embryological structure?",Urachus (Allantois),,,,,A,
IMS-0511,EMBRYOLOGY,,"Functionally, the ductus arteriosus normally closes:","Shortly after birth (within 10-15 hours, due to increased O2 and decreased prostaglandins)",,,,,A,
IMS-0512,EMBRYOLOGY,,Hypospadias in a male infant results from a developmental failure of fusion of the:,Urogenital folds,,,,,A,
IMS-0513,EMBRYOLOGY,,Craniopharyngioma occurs from a remnant structure that is embryologically derived from:,Rathke's pouch (Stomodeum),,,,,A,
IMS-0514,EMBRYOLOGY,,A man in a road traffic accident suffers a spinal cord injury. The nucleus pulposus in the center of the intervertebral disc acts as a shock absorber. It is derived from which embryonic structure?,Notochord,,,,,A,
IMS-0515,EMBRYOLOGY,,A bicornuate uterus is a congenital malformation caused by:,Failure of complete fusion of the paramesonephric (Mullerian) ducts,,,,,A,
IMS-0516,EMBRYOLOGY,,The tragus and helix of the external ear auricle develop embryologically from the auricular hillocks of which structures?,1st and 2nd branchial (pharyngeal) arches,,,,,A,
IMS-0517,EMBRYOLOGY,,"Rathke's pouch, which gives rise to the anterior pituitary gland, is embryologically derived from an upward evagination of the:",Stomodeum (Surface ectoderm of the primitive oral cavity),,,,,A,
IMS-0518,EMBRYOLOGY,,Primary oocytes are arrested in the diplotene stage until puberty. The diplotene stage is a subphase of which cell cycle stage?,Prophase I of Meiosis I,,,,,A,
IMS-0519,EMBRYOLOGY,,"An imaging study of a girl shows a completely duplicated collecting system (2 ureters, 2 renal pelves) on one side. This is due to:","Early, premature division of the ureteric bud",,,,,A,
IMS-0520,EMBRYOLOGY,,"At the moment of ovulation triggered by the LH surge, the expelled female gamete is in which specific stage of development?",Secondary oocyte (arrested in Metaphase II),,,,,A,
IMS-0521,ENDOCRINOLOGY,,"A patient with moon face, truncal obesity, striae, hypertension, and hyperpigmentation has elevated:",ACTH,,,,,A,
IMS-0522,ENDOCRINOLOGY,,"A 32-year-old woman with weight loss, weakness, palpitations, Na 128, K 5.6, and TSH 0.6 has:",Addison disease,,,,,A,
IMS-0523,ENDOCRINOLOGY,,"A 34-year-old woman with tremors, weight loss, heat intolerance, and bilateral exophthalmos has:",Graves disease,,,,,A,
IMS-0524,ENDOCRINOLOGY,,"In CKD with high phosphate, very high PTH, low calcium, and low calcitriol, the primary reason for elevated PTH is:",Impaired renal 1-alpha-hydroxylase activity (cannot form vitamin D),,,,,A,
IMS-0525,ENDOCRINOLOGY,,"An elderly diabetic woman with morning confusion, high insulin, and elevated C-peptide has:",Insulinoma,,,,,A,
IMS-0526,ENDOCRINOLOGY,,"A 35-year-old man presents with recurrent renal stones, epigastric pain, and episodes of hypoglycemia. Labs show hypercalcemia with elevated parathyroid hormone and increased serum gastrin, and imaging reveals a pancreatic mass; which syndrome best explains these findings?",Multiple Endocrine Neoplasia type 1,,,,,A,
IMS-0527,ENDOCRINOLOGY,,An elderly woman presents in the morning with confusion and other central nervous system symptoms after missing her insulin dose the previous night. Laboratory testing shows hypoglycemia with elevated insulin and increased C-peptide; what is the most likely cause?,Insulinoma,,,,,A,
IMS-0528,ENDOCRINOLOGY,,Which anterior pituitary hormone is inhibited by hypothalamic input?,Prolactin,,,,,A,
IMS-0529,ENDOCRINOLOGY,,A patient has puffy skin and a hoarse voice. Her plasma TSH is low at baseline but rises markedly after TRH administration; what is the most likely diagnosis?,Hypothyroidism with hypothalamus problem,,,,,A,
IMS-0530,ENDOCRINOLOGY,,"A 34-year-old woman presents 2 months after a massive postpartum hemorrhage with fatigue, lactation failure, amenorrhea, and hypotension. What is the most likely diagnosis?",Sheehan syndrome,,,,,A,
IMS-0531,ENDOCRINOLOGY,,Markedly elevated serum anti-thyroid peroxidase (anti-TPO) and anti-thyroglobulin antibodies are most suggestive of which thyroid disorder?,Hashimoto's thyroiditis,,,,,A,
IMS-0532,ENDOCRINOLOGY,,A patient is concerned about his risk of developing diabetes mellitus. Which factor increases his risk?,Family history of diabetes in a first-degree relative,,,,,A,
IMS-0533,ENDOCRINOLOGY,,A patient is diagnosed with hyperthyroidism. Most common underlying pathology?,Single parathyroid adenoma,,,,,A,
